,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
746,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,,,['pytorch'],,,https://pypi.org/project/torch-geometric-temporal,5271.0,5271.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
747,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,4,False,fairness-indicators,,,,"['tensorflow', 'jupyter']",,,https://pypi.org/project/fairness-indicators,1113.0,1113.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
748,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,,,21.0,21.0,https://pypi.org/project/textflint,274.0,274.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
749,responsible-ai-widgets,microsoft/responsible-ai-toolbox,interpretability,,{},45.0,,4,False,raiwidgets,,,,"['pytorch', 'tensorflow', 'jupyter']",,,https://pypi.org/project/raiwidgets,5170.0,5170.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
750,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,,,['pytorch'],,,https://pypi.org/project/ecco,480.0,645.0,https://anaconda.org/conda-forge/ecco,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015,2025-04-22 14:58:08.015000,9091.0,3.0,,,,,,3.0,,,,,,,,,,,,,,
751,pykale,pykale/pykale,others,,{},31.0,,4,False,pykale,,,,['pytorch'],7.0,7.0,https://pypi.org/project/pykale,153.0,153.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
752,TimeSide,Parisson/TimeSide,audio,,{},23.0,,4,False,TimeSide,,,,,20.0,20.0,https://pypi.org/project/TimeSide,70.0,70.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
753,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,,,74.0,74.0,https://pypi.org/project/parallelformers,37.0,37.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
754,HugsVision,qanastek/HugsVision,image,,{},3.0,,4,False,hugsvision,,,,['huggingface'],15.0,15.0,https://pypi.org/project/hugsvision,459.0,459.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
755,Towhee,towhee-io/towhee,ml-frameworks,,{},38.0,,4,False,towhee,,,,,,,https://pypi.org/project/towhee,1478.0,1478.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
756,Brainiak,brainiak/brainiak,medical-data,,{},37.0,,3,False,brainiak,,brainiak/brainiak,,,,,https://pypi.org/project/brainiak,1159.0,1159.0,,,,2025-01-07 00:51:13.258034,,,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,1.0,2445.0,3.0,,,,,,,,,,,,,,
757,ThunderSVM,Xtra-Computing/thundersvm,ml-frameworks,,{},37.0,,3,False,thundersvm,,,,,,,https://pypi.org/project/thundersvm,528.0,528.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
758,EvaDB,georgia-tech-db/eva,ml-frameworks,,{},72.0,,3,False,evadb,,,,['pytorch'],,,https://pypi.org/project/evadb,496.0,496.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
759,Neural Tangents,google/neural-tangents,ml-frameworks,,{},30.0,,3,False,neural-tangents,,,,,,,https://pypi.org/project/neural-tangents,,,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
760,VizSeq,facebookresearch/vizseq,nlp,,{},5.0,,3,False,vizseq,,,,,13.0,13.0,https://pypi.org/project/vizseq,31.0,31.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
761,Texthero,jbesomi/texthero,nlp,,{},21.0,,3,False,texthero,,,,,,,https://pypi.org/project/texthero,865.0,865.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
762,Sockeye,awslabs/sockeye,nlp,,{},61.0,,3,False,sockeye,,,,['mxnet'],,,https://pypi.org/project/sockeye,471.0,471.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
763,anaGo,Hironsan/anago,nlp,,{},11.0,,3,False,anago,,,,['tensorflow'],36.0,36.0,https://pypi.org/project/anago,71.0,71.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
764,ONNX-T5,abelriboulot/onnxt5,nlp,,{},4.0,,3,False,onnxt5,,,,,4.0,4.0,https://pypi.org/project/onnxt5,190.0,190.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
765,Caer,jasmcaus/caer,image,,{},8.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,https://caer.rtfd.io,,,,https://pypi.org/project/caer,2466.0,2466.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
766,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,,,['pytorch'],24.0,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
767,pdvega,altair-viz/pdvega,data-viz,,{},9.0,,3,False,pdvega,,,,,93.0,93.0,https://pypi.org/project/pdvega,19.0,19.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
768,nptsne,biovault/nptsne,data-viz,,{},3.0,,3,False,nptsne,,,,,8.0,8.0,https://pypi.org/project/nptsne,293.0,293.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
769,FlashTorch,MisaOgura/flashtorch,interpretability,,{},2.0,,3,False,flashtorch,,,,['pytorch'],23.0,23.0,https://pypi.org/project/flashtorch,183.0,183.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
770,Lucid,tensorflow/lucid,interpretability,,{},40.0,,3,False,lucid,,,,['tensorflow'],,,https://pypi.org/project/lucid,327.0,327.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
771,bias-detector,intuit/bias-detector,interpretability,,{},4.0,,3,False,bias-detector,,,,,4.0,4.0,https://pypi.org/project/bias-detector,361.0,361.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
772,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,,,,,67.0,https://anaconda.org/milagraph/graphvite,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968,2025-03-25 16:27:49.968000,5569.0,4.0,,,,,,3.0,,,,,,,,,,,,,,
773,Parfit,jmcarpenter2/parfit,hyperopt,,{},4.0,,3,False,parfit,,,,['sklearn'],29.0,29.0,https://pypi.org/project/parfit,48.0,48.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
774,auto_ml,ClimbsRocks/auto_ml,hyperopt,,{},14.0,,3,False,auto_ml,,,,,5.0,5.0,https://pypi.org/project/auto_ml,543.0,543.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
775,MLBox,AxeldeRomblay/MLBox,hyperopt,,{},9.0,,3,False,mlbox,,,,,38.0,38.0,https://pypi.org/project/mlbox,137.0,137.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
776,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,,,26.0,26.0,https://pypi.org/project/atm,146.0,146.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
777,MXBoard,awslabs/mxboard,ml-experiments,,{},9.0,,3,False,mxboard,,,,['mxnet'],,,https://pypi.org/project/mxboard,1940.0,1940.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
778,Maze,enlite-ai/maze,reinforcement-learning,,{},3.0,Maze is an application-oriented deep reinforcement learning framework.,3,False,maze-rl,,enliteai/maze,,['pytorch'],,,https://pypi.org/project/maze-rl,186.0,186.0,,,,2025-11-21 11:11:16.871310,,,https://hub.docker.com/r/enliteai/maze,2025-11-21 11:11:16.871310,,,1041.0,3.0,,Custom,,,,,,,,,,,,
779,DLTK,DLTK/DLTK,medical-data,,{},9.0,,3,False,dltk,,,,['tensorflow'],35.0,35.0,https://pypi.org/project/dltk,50.0,50.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
780,LazyCluster,ml-tooling/lazycluster,distributed-ml,,{},2.0,,3,False,lazycluster,,,,,55.0,55.0,https://pypi.org/project/lazycluster,98.0,98.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
781,TensorFrames,databricks/tensorframes,distributed-ml,,{},16.0,,3,False,tensorframes,,,,"['tensorflow', 'spark']",,,https://pypi.org/project/tensorframes,2149.0,2149.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
782,NGT,yahoojapan/NGT,nn-search,,{},21.0,,3,False,ngt,,,,,,,https://pypi.org/project/ngt,1072.0,1072.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
783,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,,,['pytorch'],,,,,88.0,https://anaconda.org/maciejkula/spotlight,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378,2025-03-25 16:28:52.378000,9615.0,6.0,,,,,,3.0,,,,,,,,,,,,,,
784,Muda,bmcfee/muda,audio,,{},7.0,,3,False,muda,,,,,33.0,33.0,https://pypi.org/project/muda,140.0,140.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
785,nebullvm,nebuly-ai/nebullvm,model-serialisation,,{},41.0,,3,False,nebullvm,,,,,,,https://pypi.org/project/nebullvm,396.0,396.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
786,CrypTen,facebookresearch/CrypTen,privacy-ml,,{},40.0,,3,False,crypten,,,,['pytorch'],,,https://pypi.org/project/crypten,1027.0,1027.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
787,SpeedTorch,Santosh-Gupta/SpeedTorch,gpu-utilities,,{},3.0,,3,False,SpeedTorch,,,,['pytorch'],7.0,7.0,https://pypi.org/project/SpeedTorch,151.0,151.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
788,ipyexperiments,stas00/ipyexperiments,gpu-utilities,,{},3.0,,3,False,ipyexperiments,,,,['jupyter'],10.0,10.0,https://pypi.org/project/ipyexperiments,106.0,106.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
789,DALI,NVIDIA/DALI,gpu-utilities,,{},104.0,,3,False,,,,,,,,,,,,,,,,,,,,,,3.0,,Apache-2.0,,,,,,,,,,,,
790,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,,,,,14.0,https://anaconda.org/blazingsql/blazingsql-protocol,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601,2025-03-25 16:26:10.601000,1148.0,5.0,,,,,,3.0,,,,,,,,,,,,,,
791,pyhsmm,mattjj/pyhsmm,probabilistics,,{},14.0,,3,False,pyhsmm,,,,,36.0,36.0,https://pypi.org/project/pyhsmm,140.0,140.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
792,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,,,['pytorch'],,,https://pypi.org/project/pytorch_toolbelt,6842.0,6842.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
793,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,,,['pytorch'],,,https://pypi.org/project/torch-struct,6297.0,6297.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
794,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,3,False,tensorflow-compression,,,,['tensorflow'],,,https://pypi.org/project/tensorflow-compression,1005.0,1005.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
795,analytics-zoo,intel-analytics/analytics-zoo,distributed-ml,,{},110.0,,3,False,analytics-zoo,,,,['spark'],,,https://pypi.org/project/analytics-zoo,257.0,257.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
796,featurewiz,AutoViML/featurewiz,hyperopt,,{},18.0,,3,False,featurewiz,,,,,,,https://pypi.org/project/featurewiz,5145.0,5145.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
797,neon,NervanaSystems/neon,ml-frameworks,,{},108.0,Nervanas Python-based Deep Learning framework.,3,False,nervananeon,anaconda/neon,,,,,,https://pypi.org/project/nervananeon,10.0,37.0,https://anaconda.org/anaconda/neon,2016-09-02 09:11:14.516,2025-04-22 15:32:21.452,2025-04-22 15:32:21.452000,3235.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
798,tffm,geffy/tffm,tensorflow-utils,,{},11.0,,3,False,tffm,,,,['tensorflow'],16.0,16.0,https://pypi.org/project/tffm,65.0,65.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
799,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,,,24.0,24.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
800,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,,,['tensorflow'],,,https://pypi.org/project/tf-quant-finance,760.0,760.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
801,tcav,tensorflow/tcav,interpretability,,{},19.0,,3,False,tcav,,,,['tensorflow'],29.0,29.0,https://pypi.org/project/tcav,80.0,80.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
802,model-card-toolkit,tensorflow/model-card-toolkit,interpretability,,{},22.0,,3,False,model-card-toolkit,,,,,,,https://pypi.org/project/model-card-toolkit,562.0,562.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
803,skift,shaypal5/skift,nlp,,{},9.0,,3,False,skift,,,,['sklearn'],17.0,17.0,https://pypi.org/project/skift,82.0,82.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
804,pandas-ml,pandas-ml/pandas-ml,others,,{},5.0,,3,False,pandas-ml,,,,"['sklearn', 'pandas']",,,https://pypi.org/project/pandas-ml,1182.0,1182.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
805,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,{},18.0,,3,False,deslib,,,,['sklearn'],,,https://pypi.org/project/deslib,1505.0,1505.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
806,skggm,skggm/skggm,sklearn-utils,,{},8.0,,3,False,skggm,,,,['sklearn'],18.0,18.0,https://pypi.org/project/skggm,83.0,83.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
807,atspy,firmai/atspy,time-series-data,,{},5.0,,3,False,atspy,,,,,14.0,14.0,https://pypi.org/project/atspy,89.0,89.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
808,launchpad,deepmind/launchpad,distributed-ml,,{},28.0,,3,False,dm-launchpad,,,,['tensorflow'],,,https://pypi.org/project/dm-launchpad,859.0,859.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
809,graph4nlp,graph4ai/graph4nlp,graph,,{},29.0,,3,False,graph4nlp,,,,['pytorch'],,,https://pypi.org/project/graph4nlp,364.0,364.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
810,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,,,https://pypi.org/project/dig,736.0,736.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
811,vissl,facebookresearch/vissl,image,,{},38.0,,3,False,vissl,,,,['pytorch'],,,https://pypi.org/project/vissl,412.0,412.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
812,jiant,nyu-mll/jiant,nlp,,{},62.0,,3,False,jiant,,,,,7.0,7.0,https://pypi.org/project/jiant,112.0,112.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
813,nboost,koursaros-ai/nboost,nlp,,{},10.0,,3,False,nboost,,,,,5.0,5.0,https://pypi.org/project/nboost,507.0,507.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
814,carefree-learn,carefree0910/carefree-learn,tabular,,{},,,3,False,carefree-learn,,,,['pytorch'],9.0,9.0,https://pypi.org/project/carefree-learn,343.0,343.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
815,tsaug,arundo/tsaug,time-series-data,,{},4.0,,3,False,tsaug,,,,,,,https://pypi.org/project/tsaug,1635.0,1635.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
816,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,{},23.0,,3,False,,,,,['jax'],23.0,23.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
817,chitra,gradsflow/chitra,ml-experiments,,{},14.0,A multi functional library for full stack Deep Learning.,3,False,chitra,conda-forge/chitra,,,,,,https://pypi.org/project/chitra,176.0,308.0,https://anaconda.org/conda-forge/chitra,2022-01-13 13:30:34.982,2025-04-22 14:58:08.672,2025-04-22 14:58:08.672000,7136.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
818,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,{},14.0,,3,False,modelkit,,,,,,,https://pypi.org/project/modelkit,2966.0,2966.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
819,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,{},,,3,False,ane-transformers,,,,['pytorch'],,,https://pypi.org/project/ane-transformers,2442.0,2442.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
820,opytimizer,gugarosa/opytimizer,hyperopt,,{},4.0,,3,False,opytimizer,,,,,,,https://pypi.org/project/opytimizer,3665.0,3665.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
821,igel,nidhaloff/igel,hyperopt,,{},23.0,,3,False,igel,,,,,,,https://pypi.org/project/igel,221.0,221.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
822,TorchUncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,{},20.0,,3,False,torch-uncertainty,,,,['pytorch'],,,https://pypi.org/project/torch-uncertainty,2197.0,2197.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
823,ThunderGBM,Xtra-Computing/thundergbm,ml-frameworks,,{},12.0,,2,False,thundergbm,,,,,4.0,4.0,https://pypi.org/project/thundergbm,63.0,63.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
824,nanodl,HMUNACHI/nanodl,ml-frameworks,,{},3.0,,2,False,nanodl,,,,['jax'],3.0,3.0,https://pypi.org/project/nanodl,76.0,76.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
825,NeuralQA,victordibia/neuralqa,nlp,,{},3.0,,2,False,neuralqa,,,,,7.0,7.0,https://pypi.org/project/neuralqa,97.0,97.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
826,DELTA,Delta-ML/delta,nlp,,{},41.0,docker images for DELTA platform.,2,False,delta-nlp,,zh794390558/delta,,['tensorflow'],,,https://pypi.org/project/delta-nlp,147.0,147.0,,,,2021-08-03 14:50:00.516864,,,https://hub.docker.com/r/zh794390558/delta,2021-08-03 14:50:00.516864,,,13219.0,3.0,,,,,,,,,,,,,,
827,Translate,pytorch/translate,nlp,,{},89.0,,2,False,pytorch-translate,,,,['pytorch'],,,https://pypi.org/project/pytorch-translate,70.0,70.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
828,TransferNLP,feedly/transfer-nlp,nlp,,{},7.0,,2,False,transfer-nlp,,,,['pytorch'],,,https://pypi.org/project/transfer-nlp,183.0,183.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
829,pycls,facebookresearch/pycls,image,,{},19.0,,2,False,pycls,,,,['pytorch'],,,https://pypi.org/project/pycls,805.0,805.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
830,data-describe,data-describe/data-describe,data-viz,,{},13.0,,2,False,data-describe,,,,,,,https://pypi.org/project/data-describe,804.0,804.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
831,nx-altair,Zsailer/nx_altair,data-viz,,{},3.0,,2,False,nx-altair,,,,['jupyter'],,,https://pypi.org/project/nx-altair,298.0,298.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
832,Anchor,marcotcr/anchor,interpretability,,{},10.0,,2,False,anchor_exp,,,,,,,https://pypi.org/project/anchor_exp,1073.0,1073.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
833,Attribution Priors,suinleelab/attributionpriors,interpretability,,{},6.0,,2,False,attributionpriors,,,,"['tensorflow', 'pytorch']",7.0,7.0,https://pypi.org/project/attributionpriors,52.0,52.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
834,ExplainX.ai,explainX/explainx,interpretability,,{},6.0,,2,False,explainx,,,,,7.0,7.0,https://pypi.org/project/explainx,100.0,100.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
835,GraphSAGE,williamleif/GraphSAGE,graph,,{},9.0,,2,False,,,,,['tensorflow'],,,,,,,,,,,,,,,,,3.0,,MIT,,,,,,,,,,,,
836,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,2,False,finmarketpy,,,,,,,https://pypi.org/project/finmarketpy,739.0,739.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
837,Dragonfly,dragonfly/dragonfly,hyperopt,,{},13.0,,2,False,dragonfly-opt,,,,,,,https://pypi.org/project/dragonfly-opt,445.0,445.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
838,Xcessiv,reiinakano/xcessiv,hyperopt,,{},6.0,,2,False,xcessiv,,,,,3.0,3.0,https://pypi.org/project/xcessiv,46.0,46.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
839,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,{},4.0,,2,False,hyperparameter-hunter,,,,,,,https://pypi.org/project/hyperparameter-hunter,175.0,175.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
840,Hypermax,electricbrainio/hypermax,hyperopt,,{},8.0,,2,False,hypermax,,,,,6.0,6.0,https://pypi.org/project/hypermax,73.0,73.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
841,datmo,datmo/datmo,ml-experiments,,{},6.0,,2,False,datmo,,,,,7.0,7.0,https://pypi.org/project/datmo,148.0,148.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
842,ModelChimp,ModelChimp/modelchimp,ml-experiments,,{},3.0,Official image of ModelChimp Server - http://www.modelchimp.com.,2,False,modelchimp,,modelchimp/modelchimp-server,,,,,https://pypi.org/project/modelchimp,269.0,269.0,,,,2019-04-09 10:15:09.532793,,,https://hub.docker.com/r/modelchimp/modelchimp-server,2019-04-09 10:15:09.532793,,,1016.0,3.0,,,,,,,,,,,,,,
843,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,{},6.0,,2,False,deepneuro,,,,,3.0,3.0,https://pypi.org/project/deepneuro,73.0,73.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
844,MedicalNet,Tencent/MedicalNet,medical-data,,{},,,2,False,,,,,,,,,,,,,,,,,,,,,,3.0,,MIT,,,,,,,,,,,,
845,PySparNN,facebookresearch/pysparnn,nn-search,,{},5.0,,2,False,,,,,,,,,,,,,,,,,,,,,,3.0,,BSD-3-Clause,,,,,,,,,,,,
846,Magnitude,plasticityai/magnitude,nn-search,,{},4.0,,2,False,pymagnitude,,,,,,,https://pypi.org/project/pymagnitude,370.0,370.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
847,OpenRec,ylongqi/openrec,recommender-systems,,{},11.0,,2,False,openrec,,,,,5.0,5.0,https://pypi.org/project/openrec,51.0,51.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
848,AdvBox,advboxes/AdvBox,adversarial,,{},19.0,,2,False,advbox,,,,,6.0,6.0,https://pypi.org/project/advbox,39.0,39.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
849,Lambda Networks,lucidrains/lambda-networks,pytorch-utils,,{},3.0,,2,False,lambda-networks,,,,['pytorch'],,,https://pypi.org/project/lambda-networks,155.0,155.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
850,nude.py,hhatto/nude.py,image,,{},12.0,,2,False,nudepy,,,,,,,https://pypi.org/project/nudepy,394.0,394.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
851,Auto TS,AutoViML/Auto_TS,time-series-data,,{},13.0,,2,False,auto-ts,,,,,,,https://pypi.org/project/auto-ts,431.0,431.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
852,image-match,ProvenanceLabs/image-match,image,,{},19.0,,2,False,image_match,,,,,,,https://pypi.org/project/image_match,475.0,475.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
853,textvec,textvec/textvec,nlp,,{},11.0,,2,False,textvec,,,,['sklearn'],7.0,7.0,https://pypi.org/project/textvec,67.0,67.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
854,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,{},7.0,Python Implementation and Extension of RDF2Vec.,2,False,pyrdf2vec,,,,,,,https://pypi.org/project/pyrdf2vec,392.0,392.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
855,autodist,petuum/autodist,distributed-ml,,{},11.0,,2,False,autodist,,,,['tensorflow'],4.0,4.0,https://pypi.org/project/autodist,38.0,38.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
856,backprop,backprop-ai/backprop,model-serialisation,,{},8.0,,2,False,backprop,,,,,,,https://pypi.org/project/backprop,166.0,166.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
857,spacy-dbpedia-spotlight,MartinoMensio/spacy-dbpedia-spotlight,nlp,,{},5.0,,2,False,spacy-dbpedia-spotlight,,,,['spacy'],,,https://pypi.org/project/spacy-dbpedia-spotlight,241.0,241.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
858,lightseq,bytedance/lightseq,nlp,,{},19.0,,2,False,lightseq,,,,,,,https://pypi.org/project/lightseq,867.0,867.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
859,nylon,Palashio/nylon,others,,{},3.0,,2,False,nylon-ai,,,,,3.0,3.0,https://pypi.org/project/nylon-ai,25.0,25.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
860,deltapy,firmai/deltapy,tabular,,{},4.0,,2,False,deltapy,,,,,6.0,6.0,https://pypi.org/project/deltapy,46.0,46.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
861,ptgnn,microsoft/ptgnn,graph,,{},8.0,,2,False,ptgnn,,,,['pytorch'],,,https://pypi.org/project/ptgnn,200.0,200.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
862,GraphGym,snap-stanford/GraphGym,graph,,{},6.0,,2,False,graphgym,,,,,,,https://pypi.org/project/graphgym,204.0,204.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
863,jaxdf,ucl-bug/jaxdf,jax-utils,,{},4.0,,2,False,,,,,['jax'],13.0,13.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
864,MONAILabel,Project-MONAI/MONAILabel,others,,{},73.0,,2,False,monailabel-weekly,,,,,,,https://pypi.org/project/monailabel-weekly,69.0,69.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
865,NeuralCompression,facebookresearch/NeuralCompression,others,,{},10.0,,2,False,neuralcompression,,,,,,,https://pypi.org/project/neuralcompression,349.0,349.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,
