,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,trending,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,snap_id,dnf_id,yay_id,maven_id,maven_url
207,pgmpy,pgmpy/pgmpy,probabilistics,,{},241.0,,13,False,pgmpy,,,,,1808.0,1808.0,https://pypi.org/project/pgmpy,856716.0,856716.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
208,tensorly,tensorly/tensorly,others,,{},76.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,1232.0,1232.0,https://pypi.org/project/tensorly,90911.0,96685.0,https://anaconda.org/conda-forge/tensorly,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737,2025-04-22 14:56:50.737000,404188.0,9.0,,,,,,2.0,,,,,,,,,,,,,,
209,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},123.0,Tools for cleaning pandas DataFrames.,13,False,pyjanitor,conda-forge/pyjanitor,,,,1020.0,1020.0,https://pypi.org/project/pyjanitor,328572.0,333953.0,https://anaconda.org/conda-forge/pyjanitor,2020-05-18 15:23:06.586,2026-04-07 15:32:35.394,2026-04-07 15:32:35.394000,403626.0,78.0,,,,,,2.0,,,,,,,,,,,,,,
210,mtcnn,ipazc/mtcnn,image,,{},18.0,"Multi-task Cascaded Convolutional Neural Networks for Face Detection, based on TensorFlow.",13,False,mtcnn,conda-forge/mtcnn,,,['tensorflow'],9303.0,9303.0,https://pypi.org/project/mtcnn,209883.0,210108.0,https://anaconda.org/conda-forge/mtcnn,2020-02-12 16:05:06.484,2025-04-22 14:57:21.393,2025-04-22 14:57:21.393000,17563.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
211,pyopencl,inducer/pyopencl,others,,{},101.0,Python wrapper for OpenCL.,13,False,pyopencl,conda-forge/pyopencl,,,,2485.0,2485.0,https://pypi.org/project/pyopencl,158518.0,203343.0,https://anaconda.org/conda-forge/pyopencl,2020-06-19 21:01:18.326,2026-01-10 16:15:07.763,2026-01-10 16:15:07.763000,3317099.0,73.0,,,,,,2.0,,,,,,,,,,,,,,
212,ogb,snap-stanford/ogb,graph,,{},32.0,Open Graph Benchmark.,13,False,ogb,conda-forge/ogb,,,,2791.0,2791.0,https://pypi.org/project/ogb,107165.0,108276.0,https://anaconda.org/conda-forge/ogb,2020-09-02 17:22:47.382,2025-04-22 14:57:35.121,2025-04-22 14:57:35.121000,78942.0,11.0,,,,,,1.0,,,,,,,,,,,,,,
213,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,13,False,datalad,conda-forge/datalad,,,,584.0,584.0,https://pypi.org/project/datalad,44248.0,60501.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-07-24 16:28:34.158,2026-07-24 16:28:34.158000,1202754.0,79.0,,,,,,2.0,,,,,,,,,,,,,,
214,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,{},109.0,Timeseries forecasting with PyTorch.,13,False,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,710.0,710.0,https://pypi.org/project/pytorch-forecasting,318853.0,320337.0,https://anaconda.org/conda-forge/pytorch-forecasting,2020-09-14 11:56:00.946,2026-06-25 08:25:03.077,2026-06-25 08:25:03.077000,105432.0,32.0,,,,,,2.0,,,,,,,,,,,,,,
215,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,1964.0,1964.0,https://pypi.org/project/tinytag,5387566.0,5387566.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
216,mahotas,luispedro/mahotas,image,,{},35.0,Mahotas: Computer Vision Library.,13,False,mahotas,conda-forge/mahotas,,,,1589.0,1589.0,https://pypi.org/project/mahotas,61281.0,79259.0,https://anaconda.org/conda-forge/mahotas,2020-06-12 13:41:17.109,2025-10-21 21:07:30.102,2025-10-21 21:07:30.102000,1330386.0,14.0,,,,,,2.0,,,,,,,,,,,,,,
217,vaderSentiment,cjhutto/vaderSentiment,nlp,,{},13.0,VADER Sentiment Analysis.,13,False,vadersentiment,conda-forge/vadersentiment,,,,13536.0,13536.0,https://pypi.org/project/vadersentiment,1241115.0,1241453.0,https://anaconda.org/conda-forge/vadersentiment,2021-03-22 07:40:59.977,2025-04-22 14:57:49.044,2025-04-22 14:57:49.044000,21979.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
218,aim,aimhubio/aim,ml-experiments,,{},82.0,"A super-easy way to record, search and compare 1000s of ML training runs.",13,False,aim,conda-forge/aim,,,,1235.0,1235.0,https://pypi.org/project/aim,105364.0,108383.0,https://anaconda.org/conda-forge/aim,2021-07-07 13:38:09.942,2026-02-02 15:43:00.878,2026-02-02 15:43:00.878000,184174.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
219,bambi,bambinos/bambi,probabilistics,,{},54.0,BAyesian Model Building Interface in Python.,13,False,bambi,conda-forge/bambi,,,,253.0,253.0,https://pypi.org/project/bambi,68382.0,69469.0,https://anaconda.org/conda-forge/bambi,2020-12-17 13:09:13.632,2026-08-10 16:11:42.596,2026-08-10 16:11:42.596000,73921.0,25.0,,,,,,2.0,,,,,,,,,,,,,,
220,deepface,serengil/deepface,image,,{},99.0,,13,False,deepface,,,,,8720.0,8720.0,https://pypi.org/project/deepface,530888.0,530888.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
221,nlpaug,makcedward/nlpaug,nlp,,{},34.0,Natrual language processing data Augmentation library.,13,False,nlpaug,conda-forge/nlpaug,,,,1893.0,1893.0,https://pypi.org/project/nlpaug,194831.0,195731.0,https://anaconda.org/conda-forge/nlpaug,2021-06-28 02:58:38.053,2025-04-22 14:57:56.135,2025-04-22 14:57:56.135000,55851.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
222,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1581.0,1581.0,https://pypi.org/project/dm-sonnet,19266.0,19953.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,55684.0,13.0,,,,,,2.0,,,,,,,,,,,,,,
223,fuzzywuzzy,seatgeek/fuzzywuzzy,nlp,,{},70.0,Fuzzy string matching in python.,12,False,fuzzywuzzy,conda-forge/fuzzywuzzy,,,,24.0,24.0,https://pypi.org/project/fuzzywuzzy,15448432.0,15463366.0,https://anaconda.org/conda-forge/fuzzywuzzy,2020-11-18 12:58:59.779,2025-04-22 14:56:25.369,2025-04-22 14:56:25.369000,1030454.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
224,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2114.0,2114.0,https://pypi.org/project/flashtext,2468377.0,2468716.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,24755.0,1.0,,,,,,2.0,,,,,,,,,,,,,,
225,TextDistance,life4/textdistance,nlp,,{},18.0,TextDistance python library for comparing distance between two or more sequences by many algorithms.,12,False,textdistance,conda-forge/textdistance,,,,8984.0,8984.0,https://pypi.org/project/textdistance,,17775.0,https://anaconda.org/conda-forge/textdistance,2020-11-09 13:54:55.292,2025-04-22 14:56:50.409,2025-04-22 14:56:50.409000,1226521.0,14.0,,,,,,2.0,,,,,,,,,,,,,,
226,PyTorch3D,facebookresearch/pytorch3d,image,,{},182.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1388.0,1388.0,https://pypi.org/project/pytorch3d,1303.0,6622.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,430907.0,18.0,,,,,,2.0,,,,,,,,,,,,,,
227,Cufflinks,santosjorge/cufflinks,data-viz,,{},39.0,,12,False,cufflinks,,,,['pandas'],14929.0,14929.0,https://pypi.org/project/cufflinks,65986.0,65986.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
228,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,12,False,wordcloud,conda-forge/wordcloud,,,,24.0,24.0,https://pypi.org/project/wordcloud,2189993.0,2205605.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-08-09 16:35:22.475,2026-08-09 16:35:22.475000,1139698.0,15.0,,,,,,2.0,,,,,,,,,,,,,,
229,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,12,False,sweetviz,conda-forge/sweetviz,,,,3202.0,3202.0,https://pypi.org/project/sweetviz,155161.0,156165.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,66268.0,15.0,,,,,,2.0,,,,,,,,,,,,,,
230,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1144.0,1144.0,https://pypi.org/project/opentsne,128687.0,137405.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,627711.0,24.0,,,,,,2.0,,,,,,,,,,,,,,
231,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,764.0,764.0,https://pypi.org/project/dowhy,234860.0,235726.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,59801.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
232,InterpretML,interpretml/interpret,interpretability,,{},58.0,,12,False,interpret,,,,['jupyter'],980.0,980.0,https://pypi.org/project/interpret,468269.0,468269.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
233,Satpy,pytroll/satpy,geospatial-data,,{},193.0,Meteorological processing package.,12,False,satpy,conda-forge/satpy,,,,208.0,208.0,https://pypi.org/project/satpy,52496.0,58873.0,https://anaconda.org/conda-forge/satpy,2020-06-10 19:56:45.218,2026-03-05 18:39:22.244,2026-03-05 18:39:22.244000,471929.0,76.0,,,,,,3.0,,,,,,,,,,,,,,
234,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,589.0,589.0,https://pypi.org/project/pymap3d,764795.0,766818.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,143671.0,19.0,,,,,,3.0,,,,,,,,,,,,,,
235,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1824.0,1824.0,https://pypi.org/project/empyrical,22866.0,23447.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,59360.0,4.0,,,,,,1.0,,,,,,,,,,,,,,
236,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1749.0,1749.0,https://pypi.org/project/bt,26665.0,29115.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,156825.0,9.0,,,,,,1.0,,,,,,,,,,,,,,
237,yfinance,ranaroussi/yfinance,financial-data,,{},184.0,,12,False,yfinance,ranaroussi/yfinance,,,,,,https://pypi.org/project/yfinance,27086412.0,27088035.0,https://anaconda.org/ranaroussi/yfinance,2021-07-03 13:58:30.250,2025-03-25 16:27:42.706,2025-03-25 16:27:42.706000,99009.0,4.0,,,,,,1.0,-30.0,,,,,,,,,,,,,
238,ClearML,allegroai/clearml,ml-experiments,,{},116.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1975.0,1975.0,https://pypi.org/project/clearml,634141.0,634141.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,34041.0,2.0,,,,,,,,,,,,,,
239,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3669.0,3669.0,https://pypi.org/project/sacred,37679.0,37890.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,12051.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
240,kaggle,Kaggle/kaggle-api,ml-experiments,,{},69.0,Kaggle API.,12,False,kaggle,conda-forge/kaggle,,,,24.0,24.0,https://pypi.org/project/kaggle,803974.0,808315.0,https://anaconda.org/conda-forge/kaggle,2020-09-04 15:05:55.697,2026-06-26 00:57:52.829,2026-06-26 00:57:52.829000,308248.0,35.0,,,,,,2.0,,,,,,,,,,,,,,
241,dask.distributed,dask/distributed,distributed-ml,,{},350.0,Distributed scheduler for Dask.,12,False,distributed,conda-forge/distributed,,,,,,https://pypi.org/project/distributed,8132569.0,8475922.0,https://anaconda.org/conda-forge/distributed,2020-05-27 03:49:13.707,2026-07-14 15:35:28.936,2026-07-14 15:35:28.936000,25751511.0,232.0,,,,,,2.0,,,,,,,,,,,,,,
242,Streamz,python-streamz/streamz,time-series-data,,{},51.0,"Manage streaming data, optionally with Dask and Pandas.",12,False,streamz,conda-forge/streamz,,,,600.0,600.0,https://pypi.org/project/streamz,38667.0,97695.0,https://anaconda.org/conda-forge/streamz,2020-07-10 18:17:51.071,2026-04-07 17:07:20.664,2026-04-07 17:07:20.664000,4309107.0,18.0,,,,,,2.0,,,,,,,,,,,,,,
243,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",12,False,lightfm,conda-forge/lightfm,,,,1948.0,1948.0,https://pypi.org/project/lightfm,47176.0,51800.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,476312.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
244,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,12,False,aubio,conda-forge/aubio,,,,596.0,596.0,https://pypi.org/project/aubio,92651.0,114368.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2454072.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
245,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,,['tensorflow'],1098.0,1098.0,https://pypi.org/project/spleeter,20774.0,22446.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,135475.0,10.0,,,,,,2.0,,,,,,,,,,,,,,
246,GPUtil,anderskm/gputil,gpu-utilities,,{},17.0,,12,False,gputil,,,,,9494.0,9494.0,https://pypi.org/project/gputil,733280.0,733280.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
247,py3nvml,fbcotter/py3nvml,gpu-utilities,,{},9.0,Python 3 Bindings for the NVIDIA Management Library.,12,False,py3nvml,conda-forge/py3nvml,,,,1672.0,1672.0,https://pypi.org/project/py3nvml,225176.0,227258.0,https://anaconda.org/conda-forge/py3nvml,2020-10-10 10:34:27.140,2025-11-03 15:28:42.097,2025-11-03 15:28:42.097000,145761.0,2.0,,,,,,2.0,,,,,,,,,,,,,,
248,GPflow,GPflow/GPflow,probabilistics,,{},85.0,Gaussian processes in TensorFlow.,12,False,gpflow,conda-forge/gpflow,,,['tensorflow'],806.0,806.0,https://pypi.org/project/gpflow,65796.0,66981.0,https://anaconda.org/conda-forge/gpflow,2022-02-02 14:43:05.929,2025-04-22 14:56:50.649,2025-04-22 14:56:50.649000,64030.0,7.0,,,,,,3.0,,,,,,,,,,,,,,
249,TextAttack,QData/TextAttack,adversarial,,{},74.0,Generating adversarial examples for NLP models.,12,False,textattack,conda-forge/textattack,,,,435.0,435.0,https://pypi.org/project/textattack,59803.0,59992.0,https://anaconda.org/conda-forge/textattack,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874,2025-04-22 14:57:36.874000,13467.0,4.0,,,,,,1.0,,,,,,,,,,,,,,
250,DeepChem,deepchem/deepchem,others,,{},262.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,,['tensorflow'],670.0,670.0,https://pypi.org/project/deepchem,45227.0,46919.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,125258.0,7.0,,,,,,2.0,,,,,,,,,,,,,,
251,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,,,538.0,538.0,https://pypi.org/project/cleanlab,97642.0,98935.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,82763.0,19.0,,,,,,2.0,,,,,,,,,,,,,,
252,Prince,MaxHalford/prince,others,,{},20.0,Statistical factor analysis in Python.,12,False,prince,conda-forge/prince-factor-analysis,,,['sklearn'],796.0,796.0,https://pypi.org/project/prince,133494.0,133985.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-07-01 06:43:52.593,2026-07-01 06:43:52.593000,34396.0,8.0,,,,,,2.0,,,,,,,,,,,,,,
253,pyclustering,annoviko/pyclustering,others,,{},26.0,pyclustring is a python data mining library.,12,False,pyclustering,conda-forge/pyclustering,,,,899.0,899.0,https://pypi.org/project/pyclustering,17075.0,19628.0,https://anaconda.org/conda-forge/pyclustering,2020-07-07 13:13:52.692,2025-11-03 15:44:23.286,2025-11-03 15:44:23.286000,186426.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
254,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,12,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1286.0,1286.0,https://pypi.org/project/scikit-posthocs,141840.0,158919.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-05-26 19:44:09.190,2026-05-26 19:44:09.190000,1195598.0,15.0,,,,,,3.0,,,,,,,,,,,,,,
255,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},72.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],192.0,192.0,https://pypi.org/project/scikit-lego,72533.0,73721.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,89111.0,25.0,,,,,,2.0,,,,,,,,,,,,,,
256,pyts,johannfaouzi/pyts,time-series-data,,{},15.0,A Python package for time series classification.,12,False,pyts,conda-forge/pyts,,,,922.0,922.0,https://pypi.org/project/pyts,138574.0,139262.0,https://anaconda.org/conda-forge/pyts,2021-10-31 15:13:29.851,2025-04-22 14:57:10.207,2025-04-22 14:57:10.207000,39946.0,6.0,,,,,,2.0,,,,,,,,,,,,,,
257,FiftyOne,voxel51/fiftyone,data-viz,,{},205.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1096.0,1096.0,https://pypi.org/project/fiftyone,256505.0,256505.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
258,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,,,2868.0,2868.0,https://pypi.org/project/bentoml,254290.0,254290.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
259,equinox,patrick-kidger/equinox,jax-utils,,{},101.0,,12,False,equinox,,,,['jax'],1935.0,1935.0,https://pypi.org/project/equinox,1212905.0,1212905.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
260,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,,,,100.0,100.0,https://pypi.org/project/h2o,218848.0,218848.0,,,,,,,,,,,,2.0,,Apache-2.0,,,,,,,,,,,,
261,Milvus,milvus-io/milvus,nn-search,,{},365.0,"Milvus --- an open-source, high-performance vector database (https://milvus.io).",11,False,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,5976463.0,5976463.0,,,,2026-08-13 11:55:32.933810,,,https://hub.docker.com/r/milvusdb/milvus,2026-08-13 11:55:32.933810,105.0,105.0,78063674.0,3.0,-31.0,,,,,,,,,,,,,
262,USearch,unum-cloud/usearch,nn-search,,{},100.0,,11,False,usearch,,unum/usearch,,,424.0,424.0,https://pypi.org/project/usearch,460469.0,567658.0,,,,2026-07-10 18:40:00.279672,,,https://hub.docker.com/r/unum/usearch,2026-07-10 18:40:00.279672,1.0,1.0,1701.0,3.0,,,usearch,https://www.npmjs.com/package/usearch,107189.0,,,,,,,,,
263,tensorpack,tensorpack/tensorpack,ml-frameworks,,{},58.0,Tensorpack is a neural network training interface based on TensorFlow v1.,11,False,tensorpack,conda-forge/tensorpack,,,['tensorflow'],1810.0,1810.0,https://pypi.org/project/tensorpack,22534.0,22829.0,https://anaconda.org/conda-forge/tensorpack,2021-10-20 18:57:22.828,2025-04-22 14:58:03.026,2025-04-22 14:58:03.026000,17128.0,1.0,,,,,,3.0,,,,,,,,,,,,,,
264,AllenNLP,allenai/allennlp,nlp,,{},267.0,"An open-source NLP research library, built on PyTorch.",11,False,allennlp,conda-forge/allennlp,,,['pytorch'],24.0,24.0,https://pypi.org/project/allennlp,70462.0,73099.0,https://anaconda.org/conda-forge/allennlp,2018-12-22 21:41:04.869,2025-04-22 14:56:58.676,2025-04-22 14:56:58.676000,242659.0,16.0,,,,,,2.0,,,,,,,,,,,,,,
265,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,,,24.0,24.0,https://pypi.org/project/fasttext,2452584.0,2455550.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,210596.0,3.0,,,,,,2.0,,,,,,,,,,,,,,
266,ChatterBot,gunthercox/ChatterBot,nlp,,{},107.0,,11,False,chatterbot,,,,,6508.0,6508.0,https://pypi.org/project/chatterbot,9853.0,9853.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
267,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,11,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,54667.0,57555.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-08-12 15:53:25.210,2026-08-12 15:53:25.210000,210879.0,4.0,,,,,,2.0,,,,,,,,,,,,,,
268,polyglot,aboSamoor/polyglot,nlp,,{},26.0,,11,False,polyglot,,,,,1540.0,1540.0,https://pypi.org/project/polyglot,78599.0,78599.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
269,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,,,385.0,385.0,https://pypi.org/project/dedupe,49132.0,52090.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,165696.0,12.0,,,,,,2.0,,,,,,,,,,,,,,
